Location, month, day, year, average temp, max temp, min temp
Grand Rapids, 08, 22, 1953, 67.9, 82.9, 53.1
Grand Rapids, 08, 23, 1953, 69.7, 82.9, 55.9
Grand Rapids, 08, 24, 1953, 69.5, 84.9, 55.0
Grand Rapids, 08, 25, 1953, 73.0, 91.0, 55.9
Grand Rapids, 08, 26, 1953, 79.2, 93.9, 66.0
Grand Rapids, 08, 27, 1953, 78.7, 93.9, 64.0
Grand Rapids, 08, 28, 1953, 79.6, 93.9, 64.9
Grand Rapids, 08, 29, 1953, 78.5, 95.0, 64.0
Grand Rapids, 08, 30, 1953, 79.7, 91.0, 66.9
Grand Rapids, 08, 31, 1953, 81.2, 96.1, 70.0
Grand Rapids, 09, 01, 1953, 83.9, 97.0, 72.0
Grand Rapids, 09, 02, 1953, 82.8, 91.9, 73.0
Grand Rapids, 09, 03, 1953, 78.2, 93.9, 64.9
Grand Rapids, 09, 04, 1953, 70.0, 82.9, 59.0
Grand Rapids, 09, 05, 1953, 62.1, 72.0, 51.1
Grand Rapids, 09, 06, 1953, 63.3, 79.0, 48.0
Grand Rapids, 09, 07, 1953, 60.2, 70.0, 48.9
Grand Rapids, 09, 08, 1953, 58.9, 75.0, 43.0
Grand Rapids, 09, 09, 1953, 62.9, 81.0, 48.0
Grand Rapids, 09, 10, 1953, 66.4, 82.0, 52.0
Grand Rapids, 09, 11, 1953, 71.3, 82.9, 61.0
Grand Rapids, 09, 12, 1953, 61.4, 73.9, 48.0
Grand Rapids, 09, 13, 1953, 49.5, 57.9, 44.1
Grand Rapids, 09, 14, 1953, 49.1, 64.9, 37.0
Grand Rapids, 09, 15, 1953, 52.8, 70.0, 37.9
Grand Rapids, 09, 16, 1953, 57.9, 70.0, 43.0
Grand Rapids, 09, 17, 1953, 58.0, 75.0, 45.0
Grand Rapids, 09, 18, 1953, 69.0, 87.1, 57.9
Grand Rapids, 09, 19, 1953, 64.6, 78.1, 61.0
Grand Rapids, 09, 20, 1953, 59.2, 70.0, 52.0
Grand Rapids, 09, 21, 1953, 52.4, 57.9, 42.1
Grand Rapids, 09, 22, 1953, 48.7, 61.0, 36.0
Grand Rapids, 09, 23, 1953, 52.3, 70.0, 37.9
Grand Rapids, 09, 24, 1953, 61.5, 75.0, 50.0
Grand Rapids, 09, 25, 1953, 65.4, 73.0, 61.0
Grand Rapids, 09, 26, 1953, 57.2, 72.0, 44.1
Grand Rapids, 09, 27, 1953, 60.6, 69.1, 50.0
Grand Rapids, 09, 28, 1953, 57.4, 80.1, 39.9
Grand Rapids, 09, 29, 1953, 69.5, 91.9, 57.0
Grand Rapids, 09, 30, 1953, 71.3, 84.0, 59.0
Grand Rapids, 10, 01, 1953, 59.2, 81.0, 41.0
Grand Rapids, 10, 02, 1953, 65.1, 84.0, 50.0
Grand Rapids, 10, 03, 1953, 67.3, 84.9, 50.0
Grand Rapids, 10, 04, 1953, 60.5, 75.0, 53.1
Grand Rapids, 10, 05, 1953, 50.9, 66.9, 36.0
Grand Rapids, 10, 06, 1953, 48.7, 59.0, 42.1
Grand Rapids, 10, 07, 1953, 42.3, 53.1, 30.9
Grand Rapids, 10, 08, 1953, 46.2, 61.0, 34.0
Grand Rapids, 10, 09, 1953, 51.4, 68.0, 37.9
Grand Rapids, 10, 10, 1953, 55.4, 70.0, 45.0
Grand Rapids, 10, 11, 1953, 55.2, 69.1, 43.0
Grand Rapids, 10, 12, 1953, 53.5, 64.0, 42.1
Grand Rapids, 10, 13, 1953, 49.8, 63.0, 39.0
Grand Rapids, 10, 14, 1953, 51.2, 69.1, 37.0
Grand Rapids, 10, 15, 1953, 60.2, 73.0, 51.1
Grand Rapids, 10, 16, 1953, 52.9, 72.0, 36.0
Grand Rapids, 10, 17, 1953, 56.7, 80.1, 39.9
Grand Rapids, 10, 18, 1953, 60.0, 81.0, 44.1
Grand Rapids, 10, 19, 1953, 63.7, 75.0, 52.0
Grand Rapids, 10, 20, 1953, 65.7, 82.9, 52.0
Grand Rapids, 10, 21, 1953, 63.5, 84.0, 48.0
Grand Rapids, 10, 22, 1953, 64.3, 82.0, 50.0
Grand Rapids, 10, 23, 1953, 60.6, 69.1, 51.1
Grand Rapids, 10, 24, 1953, 49.4, 52.0, 48.0
Grand Rapids, 10, 25, 1953, 46.7, 50.0, 44.1
Grand Rapids, 10, 26, 1953, 49.9, 57.9, 43.0
Grand Rapids, 10, 27, 1953, 47.0, 52.0, 43.0
Grand Rapids, 10, 28, 1953, 42.9, 50.0, 39.0
Grand Rapids, 10, 29, 1953, 41.0, 55.9, 28.9
Grand Rapids, 10, 30, 1953, 44.9, 61.0, 34.0
Grand Rapids, 10, 31, 1953, 50.8, 63.0, 41.0
Grand Rapids, 11, 01, 1953, 49.1, 53.1, 46.0
Grand Rapids, 11, 02, 1953, 49.0, 64.0, 39.9
Grand Rapids, 11, 03, 1953, 55.6, 62.1, 50.0
Grand Rapids, 11, 04, 1953, 39.4, 50.0, 32.0
Grand Rapids, 11, 05, 1953, 30.9, 39.0, 24.1
Grand Rapids, 11, 06, 1953, 30.4, 41.0, 21.9
Grand Rapids, 11, 07, 1953, 35.2, 45.0, 30.0
Grand Rapids, 11, 08, 1953, 42.2, 44.1, 39.9
Grand Rapids, 11, 09, 1953, 43.1, 52.0, 37.9
Grand Rapids, 11, 10, 1953, 37.3, 53.1, 25.0
Grand Rapids, 11, 11, 1953, 45.3, 50.0, 42.1
Grand Rapids, 11, 12, 1953, 40.5, 44.1, 37.9
Grand Rapids, 11, 13, 1953, 43.5, 55.9, 34.0
Grand Rapids, 11, 14, 1953, 49.4, 64.0, 39.9
Grand Rapids, 11, 15, 1953, 53.5, 66.0, 41.0
Grand Rapids, 11, 16, 1953, 51.6, 63.0, 42.1
Grand Rapids, 11, 17, 1953, 51.7, 70.0, 34.0
Grand Rapids, 11, 18, 1953, 54.7, 68.0, 45.0
Grand Rapids, 11, 19, 1953, 61.6, 72.0, 55.9
Grand Rapids, 11, 20, 1953, 57.0, 66.9, 51.1
Grand Rapids, 11, 21, 1953, 48.9, 60.1, 41.0
Grand Rapids, 11, 22, 1953, 40.3, 42.1, 37.9
Grand Rapids, 11, 23, 1953, 39.3, 46.9, 32.0
Grand Rapids, 11, 24, 1953, 41.3, 44.1, 37.9
Grand Rapids, 11, 25, 1953, 33.7, 37.0, 32.0
Grand Rapids, 11, 26, 1953, 31.5, 34.0, 28.9
Grand Rapids, 11, 27, 1953, 30.3, 36.0, 27.0
Grand Rapids, 11, 28, 1953, 30.9, 37.0, 26.1
Grand Rapids, 11, 29, 1953, 28.0, 32.0, 21.9
Grand Rapids, 11, 30, 1953, 31.9, 36.0, 28.9
Grand Rapids, 12, 01, 1953, 36.0, 43.0, 28.0
Grand Rapids, 12, 02, 1953, 35.3, 42.1, 30.0
Grand Rapids, 12, 03, 1953, 46.1, 53.1, 42.1
Grand Rapids, 12, 04, 1953, 50.0, 55.9, 39.0
Grand Rapids, 12, 05, 1953, 38.1, 43.0, 36.0
Grand Rapids, 12, 06, 1953, 42.6, 46.9, 36.0
Grand Rapids, 12, 07, 1953, 38.3, 48.9, 30.9
Grand Rapids, 12, 08, 1953, 40.8, 48.0, 35.1
Grand Rapids, 12, 09, 1953, 37.9, 41.0, 34.0
Grand Rapids, 12, 10, 1953, 32.3, 35.1, 28.9
Grand Rapids, 12, 11, 1953, 35.0, 42.1, 28.9
Grand Rapids, 12, 12, 1953, 33.7, 37.9, 30.9
Grand Rapids, 12, 13, 1953, 33.1, 39.9, 28.0
Grand Rapids, 12, 14, 1953, 35.4, 37.0, 34.0
Grand Rapids, 12, 15, 1953, 25.3, 34.0, 21.0
Grand Rapids, 12, 16, 1953, 19.1, 25.0, 9.0
Grand Rapids, 12, 17, 1953, 18.1, 25.0, 10.0
Grand Rapids, 12, 18, 1953, 21.3, 27.0, 18.0
Grand Rapids, 12, 19, 1953, 27.3, 37.0, 21.0
Grand Rapids, 12, 20, 1953, 38.6, 44.1, 34.0
Grand Rapids, 12, 21, 1953, 41.0, 44.1, 39.0
Grand Rapids, 12, 22, 1953, 30.7, 41.0, 21.9
Grand Rapids, 12, 23, 1953, 15.9, 21.0, 7.0
Grand Rapids, 12, 24, 1953, 17.5, 28.9, 7.0
Grand Rapids, 12, 25, 1953, 33.9, 39.0, 26.1
Grand Rapids, 12, 26, 1953, 34.7, 37.0, 33.1
Grand Rapids, 12, 27, 1953, 32.0, 35.1, 28.0
Grand Rapids, 12, 28, 1953, 34.6, 36.0, 32.0
Grand Rapids, 12, 29, 1953, 32.3, 37.9, 27.0
Grand Rapids, 12, 30, 1953, 24.6, 36.0, 17.1
Grand Rapids, 12, 31, 1953, 21.3, 26.1, 16.0
Grand Rapids, 01, 01, 1954, 36.4, 39.0, 28.0
Grand Rapids, 01, 02, 1954, 38.0, 46.9, 32.0
Grand Rapids, 01, 03, 1954, 30.7, 39.9, 25.0
Grand Rapids, 01, 04, 1954, 27.4, 32.0, 23.0
Grand Rapids, 01, 05, 1954, 29.5, 33.1, 27.0
Grand Rapids, 01, 06, 1954, 29.9, 32.0, 28.0
Grand Rapids, 01, 07, 1954, 28.7, 33.1, 25.0
Grand Rapids, 01, 08, 1954, 20.1, 28.9, 14.0
Grand Rapids, 01, 09, 1954, 29.7, 35.1, 25.0
Grand Rapids, 01, 10, 1954, 17.5, 27.0, 10.0
Grand Rapids, 01, 11, 1954, 12.3, 21.9, 1.9
Grand Rapids, 01, 12, 1954, 17.1, 21.0, 12.9
Grand Rapids, 01, 13, 1954, 12.9, 15.1, 10.9
Grand Rapids, 01, 14, 1954, 22.0, 32.0, 12.0
Grand Rapids, 01, 15, 1954, 24.6, 33.1, 12.0
Grand Rapids, 01, 16, 1954, 25.6, 28.9, 16.0
Grand Rapids, 01, 17, 1954, 9.6, 15.1, 3.0
Grand Rapids, 01, 18, 1954, 14.2, 28.0, 6.1
Grand Rapids, 01, 19, 1954, 30.3, 36.0, 27.0
Grand Rapids, 01, 20, 1954, 36.3, 44.1, 30.9
Grand Rapids, 01, 21, 1954, 18.1, 28.9, 12.9
Grand Rapids, 01, 22, 1954, 11.7, 19.0, 7.0
Grand Rapids, 01, 23, 1954, 19.2, 35.1, 10.9
Grand Rapids, 01, 24, 1954, 30.5, 34.0, 26.1
Grand Rapids, 01, 25, 1954, 33.0, 34.0, 30.9
Grand Rapids, 01, 26, 1954, 37.6, 46.0, 33.1
Grand Rapids, 01, 27, 1954, 25.6, 32.0, 21.9
Grand Rapids, 01, 28, 1954, 14.4, 27.0, -2.0
Grand Rapids, 01, 29, 1954, 28.8, 34.0, 21.9
Grand Rapids, 01, 30, 1954, 23.4, 34.0, 14.0
Grand Rapids, 01, 31, 1954, 18.0, 28.0, 10.0
Grand Rapids, 02, 01, 1954, 29.6, 39.9, 19.0
Grand Rapids, 02, 02, 1954, 33.9, 36.0, 30.9
Grand Rapids, 02, 03, 1954, 29.4, 33.1, 25.0
Grand Rapids, 02, 04, 1954, 29.7, 37.9, 26.1
Grand Rapids, 02, 05, 1954, 30.9, 34.0, 28.0
Grand Rapids, 02, 06, 1954, 23.4, 28.0, 18.0
Grand Rapids, 02, 07, 1954, 18.0, 35.1, 3.0
Grand Rapids, 02, 08, 1954, 34.2, 39.0, 30.9
Grand Rapids, 02, 09, 1954, 29.1, 36.0, 19.9
Grand Rapids, 02, 10, 1954, 34.8, 37.9, 30.9
Grand Rapids, 02, 11, 1954, 24.5, 33.1, 19.0
Grand Rapids, 02, 12, 1954, 13.5, 19.9, 8.1
Grand Rapids, 02, 13, 1954, 25.3, 37.0, 18.0
Grand Rapids, 02, 14, 1954, 43.3, 52.0, 35.1
Grand Rapids, 02, 15, 1954, 54.4, 61.0, 46.0
Grand Rapids, 02, 16, 1954, 37.1, 48.9, 32.0
Grand Rapids, 02, 17, 1954, 33.7, 46.9, 21.9
Grand Rapids, 02, 18, 1954, 34.6, 51.1, 21.0
Grand Rapids, 02, 19, 1954, 40.8, 57.0, 30.9
Grand Rapids, 02, 20, 1954, 45.2, 55.0, 37.9
Grand Rapids, 02, 21, 1954, 39.8, 52.0, 35.1
Grand Rapids, 02, 22, 1954, 37.5, 45.0, 30.0
Grand Rapids, 02, 23, 1954, 35.3, 37.9, 33.1
Grand Rapids, 02, 24, 1954, 34.1, 37.9, 32.0
Grand Rapids, 02, 25, 1954, 32.4, 34.0, 30.9
Grand Rapids, 02, 26, 1954, 30.1, 39.9, 19.0
Grand Rapids, 02, 27, 1954, 35.5, 42.1, 30.9
Grand Rapids, 02, 28, 1954, 33.7, 36.0, 33.1
Grand Rapids, 03, 01, 1954, 31.7, 34.0, 30.0
Grand Rapids, 03, 02, 1954, 31.5, 37.0, 28.0
Grand Rapids, 03, 03, 1954, 20.6, 28.0, 16.0
Grand Rapids, 03, 04, 1954, 17.1, 21.0, 15.1
Grand Rapids, 03, 05, 1954, 20.9, 23.0, 19.0
Grand Rapids, 03, 06, 1954, 19.1, 33.1, 3.9
Grand Rapids, 03, 07, 1954, 34.9, 41.0, 28.9
Grand Rapids, 03, 08, 1954, 30.0, 37.0, 21.0
Grand Rapids, 03, 09, 1954, 35.2, 44.1, 25.0
Grand Rapids, 03, 10, 1954, 32.1, 37.9, 26.1
Grand Rapids, 03, 11, 1954, 33.0, 39.0, 28.0
Grand Rapids, 03, 12, 1954, 28.6, 34.0, 26.1
Grand Rapids, 03, 13, 1954, 28.5, 37.0, 25.0
Grand Rapids, 03, 14, 1954, 25.7, 32.0, 19.9
Grand Rapids, 03, 15, 1954, 27.9, 35.1, 23.0
Grand Rapids, 03, 16, 1954, 30.8, 41.0, 21.0
Grand Rapids, 03, 17, 1954, 34.5, 46.9, 25.0
Grand Rapids, 03, 18, 1954, 39.6, 57.0, 27.0
Grand Rapids, 03, 19, 1954, 41.8, 48.0, 37.9
Grand Rapids, 03, 20, 1954, 32.9, 39.9, 28.9
Grand Rapids, 03, 21, 1954, 29.0, 39.9, 21.9
Grand Rapids, 03, 22, 1954, 29.6, 41.0, 19.9
Grand Rapids, 03, 23, 1954, 38.1, 45.0, 33.1
Grand Rapids, 03, 24, 1954, 35.3, 43.0, 27.0
Grand Rapids, 03, 25, 1954, 46.9, 68.0, 37.0
Grand Rapids, 03, 26, 1954, 37.8, 44.1, 35.1
Grand Rapids, 03, 27, 1954, 34.5, 46.9, 25.0
Grand Rapids, 03, 28, 1954, 42.8, 52.0, 37.0
Grand Rapids, 03, 29, 1954, 27.7, 37.0, 23.0
Grand Rapids, 03, 30, 1954, 19.6, 33.1, 3.9
Grand Rapids, 03, 31, 1954, 24.5, 36.0, 12.0
Grand Rapids, 04, 01, 1954, 30.5, 44.1, 15.1
Grand Rapids, 04, 02, 1954, 39.4, 43.0, 28.9
Grand Rapids, 04, 03, 1954, 21.7, 28.0, 12.9
Grand Rapids, 04, 04, 1954, 26.9, 41.0, 19.0
Grand Rapids, 04, 05, 1954, 41.4, 66.0, 27.0
Grand Rapids, 04, 06, 1954, 58.0, 64.9, 53.1
Grand Rapids, 04, 07, 1954, 59.7, 73.9, 50.0
Grand Rapids, 04, 08, 1954, 42.0, 55.9, 36.0
Grand Rapids, 04, 09, 1954, 38.7, 55.9, 27.0
Grand Rapids, 04, 10, 1954, 51.1, 63.0, 44.1
Grand Rapids, 04, 11, 1954, 55.6, 60.1, 48.9
Grand Rapids, 04, 12, 1954, 43.0, 51.1, 33.1
Grand Rapids, 04, 13, 1954, 50.5, 64.0, 39.0
Grand Rapids, 04, 14, 1954, 61.8, 73.0, 55.0
Grand Rapids, 04, 15, 1954, 57.4, 73.9, 45.0
Grand Rapids, 04, 16, 1954, 51.6, 69.1, 44.1
Grand Rapids, 04, 17, 1954, 44.1, 57.0, 33.1
Grand Rapids, 04, 18, 1954, 52.5, 57.9, 46.9
Grand Rapids, 04, 19, 1954, 52.2, 61.0, 44.1
Grand Rapids, 04, 20, 1954, 52.2, 57.9, 48.9
Grand Rapids, 04, 21, 1954, 61.5, 80.1, 51.1
Grand Rapids, 04, 22, 1954, 55.1, 64.9, 48.9
Grand Rapids, 04, 23, 1954, 45.8, 55.0, 37.0
Grand Rapids, 04, 24, 1954, 48.3, 64.9, 37.0
Grand Rapids, 04, 25, 1954, 57.4, 63.0, 53.1
Grand Rapids, 04, 26, 1954, 58.5, 77.0, 46.0
Grand Rapids, 04, 27, 1954, 59.8, 73.0, 43.0
Grand Rapids, 04, 28, 1954, 46.2, 57.0, 41.0
Grand Rapids, 04, 29, 1954, 51.4, 57.9, 46.9
Grand Rapids, 04, 30, 1954, 59.7, 77.0, 50.0
Grand Rapids, 05, 01, 1954, 70.3, 75.0, 64.9
Grand Rapids, 05, 02, 1954, 59.1, 70.0, 53.1
Grand Rapids, 05, 03, 1954, 46.7, 66.9, 36.0
Grand Rapids, 05, 04, 1954, 34.9, 43.0, 30.9
Grand Rapids, 05, 05, 1954, 37.7, 42.1, 33.1
Grand Rapids, 05, 06, 1954, 41.4, 54.0, 34.0
Grand Rapids, 05, 07, 1954, 43.3, 50.0, 37.9
Grand Rapids, 05, 08, 1954, 40.1, 48.0, 32.0
Grand Rapids, 05, 09, 1954, 41.0, 50.0, 32.0
Grand Rapids, 05, 10, 1954, 42.4, 50.0, 30.9
Grand Rapids, 05, 11, 1954, 47.2, 53.1, 43.0
Grand Rapids, 05, 12, 1954, 47.8, 62.1, 37.9
Grand Rapids, 05, 13, 1954, 55.1, 70.0, 39.0
Grand Rapids, 05, 14, 1954, 58.2, 72.0, 41.0
Grand Rapids, 05, 15, 1954, 60.6, 73.9, 43.0
Grand Rapids, 05, 16, 1954, 64.8, 75.0, 55.0
Grand Rapids, 05, 17, 1954, 56.1, 68.0, 45.0
Grand Rapids, 05, 18, 1954, 50.1, 62.1, 43.0
Grand Rapids, 05, 19, 1954, 50.5, 59.0, 39.9
Grand Rapids, 05, 20, 1954, 50.2, 63.0, 35.1
Grand Rapids, 05, 21, 1954, 53.6, 66.9, 37.0
Grand Rapids, 05, 22, 1954, 59.6, 73.9, 45.0
Grand Rapids, 05, 23, 1954, 64.0, 79.0, 48.9
Grand Rapids, 05, 24, 1954, 67.9, 79.0, 59.0
Grand Rapids, 05, 25, 1954, 59.8, 72.0, 48.9
Grand Rapids, 05, 26, 1954, 54.4, 66.0, 43.0
Grand Rapids, 05, 27, 1954, 56.5, 63.0, 50.0
Grand Rapids, 05, 28, 1954, 67.4, 81.0, 60.1
Grand Rapids, 05, 29, 1954, 62.3, 75.0, 54.0
Grand Rapids, 05, 30, 1954, 59.4, 73.9, 44.1
Grand Rapids, 05, 31, 1954, 68.5, 84.9, 59.0
Grand Rapids, 06, 01, 1954, 63.8, 70.0, 51.1
Grand Rapids, 06, 02, 1954, 52.3, 57.9, 48.9
Grand Rapids, 06, 03, 1954, 54.3, 55.9, 53.1
Grand Rapids, 06, 04, 1954, 53.0, 59.0, 48.9
Grand Rapids, 06, 05, 1954, 52.3, 64.9, 37.9
Grand Rapids, 06, 06, 1954, 56.8, 75.0, 39.0
Grand Rapids, 06, 07, 1954, 69.5, 80.1, 62.1
Grand Rapids, 06, 08, 1954, 73.6, 82.9, 64.9
Grand Rapids, 06, 09, 1954, 69.8, 86.0, 54.0
Grand Rapids, 06, 10, 1954, 75.7, 84.9, 66.9
Grand Rapids, 06, 11, 1954, 74.6, 87.1, 63.0
Grand Rapids, 06, 12, 1954, 78.1, 88.0, 69.1
Grand Rapids, 06, 13, 1954, 76.5, 91.0, 61.0
Grand Rapids, 06, 14, 1954, 76.3, 87.1, 66.9
Grand Rapids, 06, 15, 1954, 78.5, 88.0, 66.9
Grand Rapids, 06, 16, 1954, 77.0, 88.0, 69.1
Grand Rapids, 06, 17, 1954, 75.2, 87.1, 66.9
Grand Rapids, 06, 18, 1954, 77.3, 89.1, 66.9
Grand Rapids, 06, 19, 1954, 78.8, 91.0, 71.1
Grand Rapids, 06, 20, 1954, 71.5, 82.0, 66.0
Grand Rapids, 06, 21, 1954, 77.0, 88.0, 68.0
Grand Rapids, 06, 22, 1954, 72.4, 82.9, 64.0
Grand Rapids, 06, 23, 1954, 65.7, 75.9, 55.9
Grand Rapids, 06, 24, 1954, 70.8, 84.9, 55.9
Grand Rapids, 06, 25, 1954, 79.5, 91.9, 69.1
Grand Rapids, 06, 26, 1954, 76.4, 87.1, 68.0
Grand Rapids, 06, 27, 1954, 68.0, 75.9, 57.0
Grand Rapids, 06, 28, 1954, 66.4, 82.9, 53.1
Grand Rapids, 06, 29, 1954, 71.7, 88.0, 59.0
Grand Rapids, 06, 30, 1954, 73.8, 84.9, 66.9
Grand Rapids, 07, 01, 1954, 70.8, 79.0, 63.0
Grand Rapids, 07, 02, 1954, 72.6, 86.0, 60.1
Grand Rapids, 07, 03, 1954, 62.2, 70.0, 57.9
Grand Rapids, 07, 04, 1954, 64.8, 72.0, 60.1
Grand Rapids, 07, 05, 1954, 66.8, 75.0, 60.1
Grand Rapids, 07, 06, 1954, 65.1, 79.0, 55.0
Grand Rapids, 07, 07, 1954, 66.0, 73.0, 62.1
Grand Rapids, 07, 08, 1954, 61.7, 72.0, 48.0
Grand Rapids, 07, 09, 1954, 64.8, 79.0, 50.0
Grand Rapids, 07, 10, 1954, 63.3, 75.0, 59.0
Grand Rapids, 07, 11, 1954, 67.9, 80.1, 62.1
Grand Rapids, 07, 12, 1954, 79.0, 90.0, 71.1
Grand Rapids, 07, 13, 1954, 77.2, 87.1, 64.9
Grand Rapids, 07, 14, 1954, 76.1, 89.1, 66.0
Grand Rapids, 07, 15, 1954, 68.2, 77.0, 57.0
Grand Rapids, 07, 16, 1954, 66.5, 80.1, 50.0
Grand Rapids, 07, 17, 1954, 70.9, 84.9, 57.0
Grand Rapids, 07, 18, 1954, 77.1, 89.1, 64.9
Grand Rapids, 07, 19, 1954, 72.4, 84.0, 61.0
Grand Rapids, 07, 20, 1954, 75.7, 86.0, 68.0
Grand Rapids, 07, 21, 1954, 72.0, 79.0, 66.0
Grand Rapids, 07, 22, 1954, 68.8, 80.1, 55.9
Grand Rapids, 07, 23, 1954, 67.5, 78.1, 57.0
Grand Rapids, 07, 24, 1954, 68.8, 82.0, 54.0
Grand Rapids, 07, 25, 1954, 71.2, 86.0, 55.0
Grand Rapids, 07, 26, 1954, 73.1, 89.1, 57.0
Grand Rapids, 07, 27, 1954, 72.1, 88.0, 55.0
Grand Rapids, 07, 28, 1954, 76.4, 88.0, 66.0
Grand Rapids, 07, 29, 1954, 73.2, 82.9, 66.9
Grand Rapids, 07, 30, 1954, 76.8, 90.0, 68.0
Grand Rapids, 07, 31, 1954, 73.8, 84.9, 69.1
Grand Rapids, 08, 01, 1954, 66.6, 78.1, 54.0
Grand Rapids, 08, 02, 1954, 68.6, 82.0, 57.0
Grand Rapids, 08, 03, 1954, 70.8, 77.0, 63.0
Grand Rapids, 08, 04, 1954, 69.3, 81.0, 61.0
Grand Rapids, 08, 05, 1954, 69.1, 79.0, 64.0
Grand Rapids, 08, 06, 1954, 69.5, 81.0, 57.9
Grand Rapids, 08, 07, 1954, 70.7, 81.0, 59.0
Grand Rapids, 08, 08, 1954, 66.0, 73.9, 60.1
Grand Rapids, 08, 09, 1954, 67.9, 80.1, 55.9
Grand Rapids, 08, 10, 1954, 66.0, 73.9, 59.0
Grand Rapids, 08, 11, 1954, 60.2, 68.0, 50.0
Grand Rapids, 08, 12, 1954, 59.7, 72.0, 46.0
Grand Rapids, 08, 13, 1954, 63.1, 81.0, 46.0
Grand Rapids, 08, 14, 1954, 68.6, 77.0, 62.1
Grand Rapids, 08, 15, 1954, 75.4, 84.9, 70.0
Grand Rapids, 08, 16, 1954, 70.8, 78.1, 68.0
Grand Rapids, 08, 17, 1954, 61.6, 73.0, 48.9
Grand Rapids, 08, 18, 1954, 64.6, 77.0, 55.9
Grand Rapids, 08, 19, 1954, 71.9, 80.1, 66.0
Grand Rapids, 08, 20, 1954, 67.8, 79.0, 57.9
Grand Rapids, 08, 21, 1954, 68.5, 81.0, 55.0
Grand Rapids, 08, 22, 1954, 71.5, 87.1, 59.0
Grand Rapids, 08, 23, 1954, 80.6, 93.9, 71.1
Grand Rapids, 08, 24, 1954, 77.4, 87.1, 71.1
Grand Rapids, 08, 25, 1954, 72.6, 84.0, 66.9
Grand Rapids, 08, 26, 1954, 66.9, 71.1, 64.0
Grand Rapids, 08, 27, 1954, 64.3, 82.0, 51.1
Grand Rapids, 08, 28, 1954, 74.7, 84.9, 66.0
Grand Rapids, 08, 29, 1954, 72.5, 84.0, 63.0
Grand Rapids, 08, 30, 1954, 63.8, 70.0, 57.9
Grand Rapids, 08, 31, 1954, 61.6, 73.0, 50.0
Grand Rapids, 09, 01, 1954, 62.2, 77.0, 48.0
Grand Rapids, 09, 02, 1954, 74.5, 84.9, 66.0
Grand Rapids, 09, 03, 1954, 67.1, 77.0, 57.0
Grand Rapids, 09, 04, 1954, 68.4, 89.1, 55.0
Grand Rapids, 09, 05, 1954, 79.9, 91.9, 68.0
Grand Rapids, 09, 06, 1954, 77.5, 96.1, 64.9
Grand Rapids, 09, 07, 1954, 75.8, 86.0, 69.1
Grand Rapids, 09, 08, 1954, 59.9, 68.0, 52.0
Grand Rapids, 09, 09, 1954, 59.9, 73.0, 48.9
Grand Rapids, 09, 10, 1954, 64.0, 66.9, 60.1
Grand Rapids, 09, 11, 1954, 58.7, 69.1, 48.0
Grand Rapids, 09, 12, 1954, 60.4, 73.0, 52.0
Grand Rapids, 09, 13, 1954, 61.3, 64.0, 57.0
Grand Rapids, 09, 14, 1954, 58.0, 61.0, 55.0
Grand Rapids, 09, 15, 1954, 56.5, 59.0, 55.0
Grand Rapids, 09, 16, 1954, 58.5, 63.0, 55.9
Grand Rapids, 09, 17, 1954, 63.6, 81.0, 55.0
Grand Rapids, 09, 18, 1954, 66.9, 73.0, 64.0
Grand Rapids, 09, 19, 1954, 71.3, 77.0, 64.0
Grand Rapids, 09, 20, 1954, 63.2, 73.9, 50.0
Grand Rapids, 09, 21, 1954, 57.0, 66.9, 48.9
Grand Rapids, 09, 22, 1954, 53.9, 57.9, 48.0
Grand Rapids, 09, 23, 1954, 48.7, 64.9, 34.0
Grand Rapids, 09, 24, 1954, 54.9, 70.0, 43.0
Grand Rapids, 09, 25, 1954, 63.6, 70.0, 55.0
Grand Rapids, 09, 26, 1954, 62.7, 72.0, 54.0
Grand Rapids, 09, 27, 1954, 62.1, 82.9, 45.0
Grand Rapids, 09, 28, 1954, 65.0, 75.9, 54.0
Grand Rapids, 09, 29, 1954, 66.9, 71.1, 63.0
Grand Rapids, 09, 30, 1954, 68.1, 73.9, 62.1
Grand Rapids, 10, 01, 1954, 62.4, 71.1, 55.9
Grand Rapids, 10, 02, 1954, 63.3, 70.0, 61.0
Grand Rapids, 10, 03, 1954, 68.8, 79.0, 64.0
Grand Rapids, 10, 04, 1954, 65.9, 71.1, 61.0
Grand Rapids, 10, 05, 1954, 51.2, 60.1, 45.0
Grand Rapids, 10, 06, 1954, 47.2, 54.0, 39.0
Grand Rapids, 10, 07, 1954, 42.5, 55.0, 30.0
Grand Rapids, 10, 08, 1954, 46.2, 54.0, 39.9
Grand Rapids, 10, 09, 1954, 62.2, 71.1, 52.0
Grand Rapids, 10, 10, 1954, 65.4, 68.0, 64.0
Grand Rapids, 10, 11, 1954, 65.4, 70.0, 64.0
Grand Rapids, 10, 12, 1954, 65.7, 71.1, 63.0
Grand Rapids, 10, 13, 1954, 62.9, 73.9, 48.9
Grand Rapids, 10, 14, 1954, 65.4, 72.0, 55.0
Grand Rapids, 10, 15, 1954, 50.2, 55.0, 45.0
Grand Rapids, 10, 16, 1954, 43.9, 48.0, 42.1
Grand Rapids, 10, 17, 1954, 42.2, 51.1, 37.0
Grand Rapids, 10, 18, 1954, 40.7, 48.0, 34.0
